BLE Address: 842B55B99BD400
"time	ax	ay	az	gx	gy	gz	mx	my	mz"
"03/06/2025 11:27:52.212	0.24644	-0.99308	-0.237168	31.395	-36.785	-1.33	-0.561	-0.207	-0.684"
"03/06/2025 11:27:52.232	0.243512	-0.864248	-0.083204	53.62	-42.21	-8.855	-0.5685	-0.192	-0.6825"
"03/06/2025 11:27:52.252	0.245708	-0.965752	0.094428	51.205	-45.92	-9.835	-0.5685	-0.192	-0.6825"
"03/06/2025 11:27:52.272	0.32086	-1.028948	0.21472	57.645	-48.23	-4.83	-0.5685	-0.192	-0.6825"
"03/06/2025 11:27:52.292	0.395036	-0.888404	0.26596	73.64	-39.41	-4.69	-0.5865	-0.198	-0.6795"
"03/06/2025 11:27:52.312	0.404064	-0.765428	0.293532	86.625	-21.7	-2.555	-0.5865	-0.213	-0.684"
"03/06/2025 11:27:52.332	0.443348	-0.68808	0.398208	86.065	-6.965	-3.01	-0.594	-0.21	-0.7005"
"03/06/2025 11:27:52.352	0.505568	-0.564616	0.48922	77.595	10.255	-10.01	-0.597	-0.2325	-0.729"
"03/06/2025 11:27:52.372	0.517036	-0.560712	0.474336	72.415	26.53	-27.895	-0.576	-0.2415	-0.735"
"03/06/2025 11:27:52.392	0.381372	-0.496052	0.327204	60.375	41.58	-27.615	-0.5775	-0.249	-0.756"
"03/06/2025 11:27:52.412	0.310368	-0.487024	0.223992	31.15	41.44	-33.32	-0.576	-0.273	-0.7785"
"03/06/2025 11:27:52.432	0.34404	-0.643428	0.214476	-2.415	33.88	-41.16	-0.5625	-0.2865	-0.789"
"03/06/2025 11:27:52.452	0.455792	-0.784948	0.263764	-12.81	29.925	-54.705	-0.567	-0.2895	-0.8055"
"03/06/2025 11:27:52.472	0.521916	-0.852292	0.293288	-3.29	35.035	-66.78	-0.573	-0.2955	-0.798"
"03/06/2025 11:27:52.492	0.583892	-0.864492	0.244488	-7.84	33.6	-71.925	-0.5895	-0.3135	-0.819"
"03/06/2025 11:27:52.512	0.622688	-0.881328	0.0549	-42.175	23.555	-57.575	-0.6015	-0.3135	-0.834"
"03/06/2025 11:27:52.532	0.606096	-0.949892	-0.027328	-66.535	14.805	-42.14	-0.6015	-0.3135	-0.834"
"03/06/2025 11:27:52.552	0.565348	-1.044808	-0.04148	-87.255	5.635	-22.715	-0.6195	-0.336	-0.822"
"03/06/2025 11:27:52.572	0.49044	-1.163392	-0.027328	-98.105	0.525	-7.28	-0.6195	-0.327	-0.8115"
"03/06/2025 11:27:52.592	0.421388	-1.258552	-0.020496	-90.755	-3.255	2.8	-0.609	-0.312	-0.807"
"03/06/2025 11:27:52.612	0.358192	-1.23952	-0.030744	-59.85	-6.265	8.085	-0.63	-0.291	-0.7815"
"03/06/2025 11:27:52.632	0.280112	-1.183644	0.045384	-16.24	-3.045	8.75	-0.627	-0.303	-0.765"
"03/06/2025 11:27:52.652	0.234972	-0.966728	0.125904	18.2	-1.61	3.43	-0.624	-0.2985	-0.7695"
"03/06/2025 11:27:52.672	0.210572	-0.870348	0.125416	14.735	-4.13	2.835	-0.636	-0.2865	-0.7635"
"03/06/2025 11:27:52.692	0.230824	-0.878644	0.068808	-7.84	-12.635	6.37	-0.633	-0.2925	-0.7545"
"03/06/2025 11:27:52.712	0.241072	-0.959164	0.041236	-12.005	-16.135	7.735	-0.6255	-0.288	-0.7635"
"03/06/2025 11:27:52.732	0.253516	-0.918904	0.101016	-3.115	-14.595	6.685	-0.6285	-0.2925	-0.735"
"03/06/2025 11:27:52.752	0.25864	-0.89182	0.098332	-0.665	-12.04	4.69	-0.6255	-0.2925	-0.7395"
"03/06/2025 11:27:52.772	0.285968	-0.979416	0.044652	-5.95	-12.565	9.275	-0.624	-0.282	-0.7485"
"03/06/2025 11:27:52.792	0.33428	-1.028948	0.027572	5.6	-12.04	8.19	-0.63	-0.282	-0.7425"
"03/06/2025 11:27:52.812	0.354532	-1.020896	0.045384	22.61	-9.24	7.245	-0.6225	-0.291	-0.738"
"03/06/2025 11:27:52.832	0.379908	-0.978928	0.067588	39.76	-7.735	3.99	-0.612	-0.279	-0.7365"
"03/06/2025 11:27:52.852	0.400892	-0.930616	0.083692	48.72	-6.72	3.15	-0.6105	-0.2895	-0.7395"
"03/06/2025 11:27:52.872	0.431392	-0.936716	0.113216	46.375	-8.855	3.71	-0.6075	-0.303	-0.765"
"03/06/2025 11:27:52.892	0.453596	-0.862784	0.157624	43.89	-10.255	2.94	-0.624	-0.279	-0.768"
"03/06/2025 11:27:52.912	0.449204	-0.826672	0.198128	40.67	-9.555	1.96	-0.6075	-0.2925	-0.7815"
"03/06/2025 11:27:52.932	0.450668	-0.784704	0.211304	34.51	-10.78	1.54	-0.615	-0.294	-0.7875"
"03/06/2025 11:27:52.952	0.421388	-0.773236	0.171288	27.125	-12.215	3.71	-0.6255	-0.2955	-0.786"
"03/06/2025 11:27:52.972	0.442128	-0.8113	0.160796	7.07	-17.045	9.065	-0.621	-0.309	-0.7875"
"03/06/2025 11:27:52.992	0.428952	-0.975024	0.027816	-4.2	-19.25	14.28	-0.621	-0.3015	-0.7875"
"03/06/2025 11:27:53.012	0.43432	-1.0553	0.03172	9.485	-22.12	13.3	-0.621	-0.3015	-0.7875"
"03/06/2025 11:27:53.032	0.423096	-0.966972	0.112484	43.085	-17.99	3.99	-0.606	-0.276	-0.7755"
"03/06/2025 11:27:53.052	0.379908	-0.810812	0.21716	80.57	-10.64	-4.97	-0.6255	-0.2955	-0.786"
"03/06/2025 11:27:53.072	0.401136	-0.751764	0.2623	71.61	-12.11	-5.46	-0.6255	-0.2955	-0.786"
"03/06/2025 11:27:53.092	0.422364	-0.766404	0.244976	43.575	-15.54	-0.21	-0.6495	-0.315	-0.813"
"03/06/2025 11:27:53.112	0.432368	-0.800564	0.244732	16.765	-17.99	0.35	-0.639	-0.3165	-0.813"
"03/06/2025 11:27:53.132	0.439688	-0.820816	0.28304	2.17	-16.8	-2.345	-0.639	-0.324	-0.8085"
"03/06/2025 11:27:53.152	0.453352	-0.804956	0.30378	-11.025	-15.645	-2.87	-0.6525	-0.333	-0.8115"
"03/06/2025 11:27:53.172	0.431148	-0.791292	0.267912	-31.29	-12.25	-2.31	-0.6555	-0.3075	-0.8085"
"03/06/2025 11:27:53.192	0.389912	-0.805932	0.216672	-48.23	-8.645	0.035	-0.6615	-0.3195	-0.81"
"03/06/2025 11:27:53.212	0.432368	-0.904264	0.250832	-64.19	-7.63	6.615	-0.6615	-0.3045	-0.786"
"03/06/2025 11:27:53.232	0.42944	-0.855708	0.243756	-71.995	-2.17	10.22	-0.66	-0.2955	-0.7755"
"03/06/2025 11:27:53.252	0.413092	-0.840092	0.223748	-76.335	3.045	3.815	-0.6615	-0.279	-0.7575"
"03/06/2025 11:27:53.272	0.384788	-0.892796	0.09882	-79.38	5.495	6.09	-0.6675	-0.273	-0.7425"
"03/06/2025 11:27:53.292	0.406992	-1.003572	0.023668	-73.36	1.435	3.395	-0.6495	-0.261	-0.735"
"03/06/2025 11:27:53.312	0.392108	-1.028216	-0.057828	-61.6	1.4	3.045	-0.648	-0.255	-0.7245"
"03/06/2025 11:27:53.332	0.344284	-1.062132	-0.11346	-34.265	-2.555	1.82	-0.648	-0.255	-0.7245"
"03/06/2025 11:27:53.352	0.377224	-1.00772	-0.027328	-32.095	-9.275	6.51	-0.648	-0.255	-0.7245"
"03/06/2025 11:27:53.372	0.37942	-1.150216	-0.039528	-38.78	-12.88	3.325	-0.6585	-0.2385	-0.7095"
"03/06/2025 11:27:53.392	0.354044	-1.144116	0.038552	-15.33	-7.7	3.815	-0.654	-0.2205	-0.6795"
"03/06/2025 11:27:53.412	0.441396	-1.09434	0.093208	-11.935	-8.155	3.78	-0.6645	-0.2175	-0.6795"
"03/06/2025 11:27:53.432	0.493856	-1.0675	0.077592	-15.785	-6.37	11.55	-0.657	-0.2085	-0.6855"
"03/06/2025 11:27:53.452	0.4026	-1.025532	0.080276	9.485	6.37	15.365	-0.66	-0.2085	-0.678"
"03/06/2025 11:27:53.472	0.281576	-1.009428	-0.04026	48.195	14.49	12.6	-0.669	-0.2085	-0.6705"
"03/06/2025 11:27:53.492	0.244244	-1.079212	0.029524	82.985	8.12	11.06	-0.6495	-0.198	-0.69"
"03/06/2025 11:27:53.512	0.273036	-0.862052	0.035868	101.92	-3.15	6.37	-0.6525	-0.195	-0.699"
"03/06/2025 11:27:53.532	0.27816	-0.764696	0.050996	94.99	-6.86	2.975	-0.651	-0.2235	-0.7185"
"03/06/2025 11:27:53.552	0.315004	-0.766892	0.07686	74.55	-13.615	2.205	-0.6615	-0.2505	-0.729"
"03/06/2025 11:27:53.572	0.46604	-0.82106	0.148596	62.825	-22.295	-0.14	-0.654	-0.2355	-0.744"
"03/06/2025 11:27:53.592	0.45018	-0.9089	0.154696	66.675	-9.94	0.315	-0.654	-0.2355	-0.744"
"03/06/2025 11:27:53.612	0.3904	-0.952576	0.158356	82.355	0.455	-0.315	-0.654	-0.2355	-0.744"
"03/06/2025 11:27:53.632	0.355264	-0.950624	0.172508	103.285	4.76	-3.01	-0.6525	-0.279	-0.771"
"03/06/2025 11:27:53.652	0.35502	-0.90768	0.19886	122.885	5.355	-4.06	-0.6525	-0.2775	-0.7815"
"03/06/2025 11:27:53.672	0.39162	-0.894504	0.23424	138.53	4.585	-6.825	-0.648	-0.297	-0.7935"
"03/06/2025 11:27:53.692	0.431148	-0.85644	0.312076	149.765	4.27	-8.12	-0.657	-0.3285	-0.8145"
"03/06/2025 11:27:53.712	0.41968	-0.823256	0.392352	160.72	8.365	-8.68	-0.6585	-0.363	-0.846"
"03/06/2025 11:27:53.732	0.328912	-0.797148	0.397964	171.71	14.805	-6.16	-0.66	-0.375	-0.8625"
"03/06/2025 11:27:53.752	0.308416	-0.748348	0.437248	174.335	14.805	-5.46	-0.648	-0.42	-0.897"
"03/06/2025 11:27:53.772	0.338672	-0.671976	0.488244	169.295	10.465	-5.495	-0.642	-0.459	-0.906"
"03/06/2025 11:27:53.792	0.366976	-0.65392	0.55266	163.94	7.49	-6.615	-0.639	-0.48	-0.939"
"03/06/2025 11:27:53.812	0.356484	-0.637572	0.589748	161.665	7.56	-7.28	-0.6405	-0.519	-0.9525"
"03/06/2025 11:27:53.832	0.339648	-0.593896	0.66246	160.055	4.69	-8.645	-0.636	-0.5535	-0.966"
"03/06/2025 11:27:53.852	0.345504	-0.541436	0.713212	156.975	-0.035	-7.49	-0.63	-0.6015	-0.9825"
"03/06/2025 11:27:53.872	0.439932	-0.32086	0.932812	144.655	-6.685	-8.365	-0.63	-0.6015	-0.9825"
"03/06/2025 11:27:53.892	0.40016	-0.387472	0.73322	100.695	-3.885	-18.69	-0.6345	-0.7065	-0.9975"
"03/06/2025 11:27:53.912	0.463844	-0.42944	0.944768	100.03	-9.03	-2.345	-0.645	-0.7185	-0.993"
"03/06/2025 11:27:53.932	0.443348	-0.157624	0.86742	79.38	-10.045	-18.13	-0.6525	-0.7455	-1.005"
"03/06/2025 11:27:53.952	0.428708	-0.421876	0.831308	40.495	-3.115	-5.635	-0.657	-0.759	-1.002"
"03/06/2025 11:27:53.972	0.421388	-0.47214	0.742736	35.28	-6.65	-3.43	-0.66	-0.7815	-0.9885"
"03/06/2025 11:27:53.992	0.420168	-0.443104	0.765428	45.92	-6.65	-5.32	-0.66	-0.7815	-0.9885"
"03/06/2025 11:27:54.012	0.43066	-0.316468	0.798368	57.26	-3.01	-7	-0.666	-0.7755	-1.0005"
"03/06/2025 11:27:54.032	0.458232	-0.205692	0.791048	56.14	-2.24	-10.99	-0.666	-0.7965	-0.999"
"03/06/2025 11:27:54.052	0.423584	-0.148108	0.750056	54.985	1.68	-16.45	-0.672	-0.816	-0.9825"
"03/06/2025 11:27:54.072	0.414556	-0.07564	0.715164	58.38	0.455	-23.135	-0.672	-0.8385	-0.9915"
"03/06/2025 11:27:54.092	0.443836	-0.05246	0.709308	52.885	-6.02	-34.3	-0.6735	-0.8415	-0.993"
"03/06/2025 11:27:54.112	0.481656	-0.108092	0.79666	30.24	-12.11	-38.01	-0.669	-0.8625	-0.9915"
"03/06/2025 11:27:54.132	0.553392	-0.338916	0.905484	-22.82	-11.235	-35.63	-0.678	-0.8985	-0.984"
"03/06/2025 11:27:54.152	0.647088	-0.4209	0.982832	-53.305	-8.365	-29.68	-0.6795	-0.909	-0.9795"
"03/06/2025 11:27:54.172	0.716384	-0.404064	0.953552	-82.845	1.47	-26.705	-0.681	-0.9045	-0.987"
"03/06/2025 11:27:54.192	0.707356	-0.408944	0.808372	-90.51	15.12	-25.165	-0.6705	-0.9015	-0.984"
"03/06/2025 11:27:54.212	0.613416	-0.318176	0.710528	-82.6	23.66	-16.59	-0.6615	-0.885	-0.9855"
"03/06/2025 11:27:54.232	0.565104	-0.22936	0.709552	-78.645	23.87	-17.22	-0.663	-0.8655	-0.9915"
"03/06/2025 11:27:54.252	0.494588	-0.18666	0.766404	-70.595	23.38	-27.23	-0.648	-0.846	-0.993"
"03/06/2025 11:27:54.272	0.502884	-0.228384	0.79788	-79.905	15.89	-25.515	-0.648	-0.8535	-0.9915"
"03/06/2025 11:27:54.292	0.528504	-0.20984	0.798368	-101.675	9.45	-31.29	-0.6465	-0.84	-0.987"
"03/06/2025 11:27:54.312	0.496052	-0.278404	0.762012	-126.84	11.34	-34.86	-0.6435	-0.8325	-0.9915"
"03/06/2025 11:27:54.332	0.447496	-0.536068	0.694668	-142.835	12.67	-29.435	-0.636	-0.7995	-0.978"
"03/06/2025 11:27:54.352	0.428952	-0.67832	0.643916	-129.885	10.92	-25.97	-0.633	-0.786	-0.9855"
"03/06/2025 11:27:54.372	0.38186	-0.839848	0.598044	-100.555	12.53	-23.555	-0.621	-0.7545	-0.984"
"03/06/2025 11:27:54.392	0.304268	-0.977464	0.525088	-64.54	5.53	-10.92	-0.6285	-0.7395	-0.963"
"03/06/2025 11:27:54.412	0.251076	-0.983076	0.53192	-53.34	-2.24	-2.625	-0.6285	-0.7395	-0.963"
"03/06/2025 11:27:54.432	0.211548	-0.939644	0.543876	-51.345	-9.31	3.43	-0.621	-0.735	-0.9675"
"03/06/2025 11:27:54.452	0.185928	-1.000888	0.514596	-42.805	-15.855	9.975	-0.6225	-0.7245	-0.957"
"03/06/2025 11:27:54.472	0.201544	-1.052372	0.500444	-16.31	-21.665	20.37	-0.63	-0.7035	-0.939"
"03/06/2025 11:27:54.492	0.194712	-0.977952	0.548024	12.46	-25.445	29.505	-0.639	-0.7155	-0.951"
"03/06/2025 11:27:54.512	0.223748	-0.816424	0.624152	29.365	-28.07	33.425	-0.63	-0.702	-0.9345"
"03/06/2025 11:27:54.532	0.2379	-0.71614	0.614392	29.995	-25.585	37.065	-0.648	-0.7065	-0.927"
"03/06/2025 11:27:54.552	0.271328	-0.688812	0.62586	16.59	-26.145	43.26	-0.648	-0.7065	-0.9285"
"03/06/2025 11:27:54.572	0.343308	-0.751276	0.666852	7.35	-27.86	43.645	-0.663	-0.6855	-0.9285"
"03/06/2025 11:27:54.592	0.376004	-0.869372	0.596824	20.545	-23.485	41.405	-0.6555	-0.7005	-0.9165"
"03/06/2025 11:27:54.612	0.716384	-0.363316	0.931836	72.17	-20.265	13.58	-0.6615	-0.6855	-0.921"
"03/06/2025 11:27:54.632	0.412116	-0.06466	0.54046	88.375	13.51	-22.54	-0.6795	-0.702	-0.93"
"03/06/2025 11:27:54.652	0.265716	-0.182512	0.345748	32.935	-12.775	33.425	-0.669	-0.723	-0.924"
"03/06/2025 11:27:54.672	0.581452	-0.598288	0.629276	-3.955	-53.095	12.95	-0.669	-0.723	-0.924"
"03/06/2025 11:27:54.692	0.5856	-0.641476	0.648552	13.475	-35.14	-5.845	-0.669	-0.723	-0.924"
"03/06/2025 11:27:54.712	0.5612	-0.656848	0.637084	30.695	-35.805	-0.035	-0.6945	-0.7125	-0.924"
"03/06/2025 11:27:54.732	0.58194	-0.609756	0.595848	41.125	-43.575	-0.385	-0.7125	-0.7155	-0.93"
"03/06/2025 11:27:54.752	0.579256	-0.499712	0.598288	46.13	-39.235	-10.115	-0.729	-0.708	-0.924"
"03/06/2025 11:27:54.772	0.550708	-0.444324	0.615856	39.165	-33.845	-13.545	-0.7425	-0.729	-0.909"
"03/06/2025 11:27:54.792	0.614148	-0.406992	0.850828	26.25	-33.67	-15.995	-0.747	-0.7305	-0.9"
"03/06/2025 11:27:54.812	0.70516	-0.325496	0.977708	-7.455	-20.86	-15.68	-0.7755	-0.7395	-0.8955"
"03/06/2025 11:27:54.832	0.645624	-0.544364	0.875228	-47.425	-3.045	-16.625	-0.759	-0.7455	-0.888"
"03/06/2025 11:27:54.852	0.480436	-0.632936	0.8235	-40.18	6.3	-3.325	-0.789	-0.7485	-0.885"
"03/06/2025 11:27:54.872	0.449204	-0.5734	0.762256	-24.64	5.25	-10.5	-0.7845	-0.741	-0.8805"
"03/06/2025 11:27:54.892	0.491172	-0.705892	0.671732	-29.785	-1.855	-14.315	-0.7785	-0.7185	-0.8775"
"03/06/2025 11:27:54.912	0.406992	-0.7259	0.547048	-9.31	-7.945	-7.805	-0.795	-0.7275	-0.882"
"03/06/2025 11:27:54.932	0.471652	-0.603656	0.689056	-13.09	-23.45	-8.82	-0.7845	-0.738	-0.87"
"03/06/2025 11:27:54.952	0.525576	-0.747128	0.717848	-38.675	-23.835	1.855	-0.7845	-0.738	-0.87"
"03/06/2025 11:27:54.972	0.512156	-0.81008	0.64904	-39.375	-21.175	6.65	-0.7845	-0.738	-0.87"
"03/06/2025 11:27:54.992	0.488244	-0.782508	0.56486	-13.755	-19.285	4.13	-0.795	-0.7365	-0.852"
"03/06/2025 11:27:55.012	0.476532	-0.555344	0.540704	6.265	-20.3	2.17	-0.7965	-0.732	-0.8475"
"03/06/2025 11:27:55.032	0.477264	-0.273524	0.524112	-20.44	-28.035	-1.085	-0.7875	-0.7155	-0.849"
"03/06/2025 11:27:55.052	0.528016	-0.351848	0.471164	-116.865	-38.535	19.39	-0.7935	-0.738	-0.8385"
"03/06/2025 11:27:55.072	0.572912	-0.780556	0.441396	-182.315	-33.32	26.04	-0.8055	-0.714	-0.825"
"03/06/2025 11:27:55.092	0.519964	-0.776408	0.425048	-142.275	-14.35	14	-0.8055	-0.684	-0.828"
"03/06/2025 11:27:55.112	0.504836	-0.471164	0.394304	-92.785	-10.15	-2.8	-0.8115	-0.6495	-0.8085"
"03/06/2025 11:27:55.132	0.5368	-0.348676	0.280112	-120.68	-14.665	-1.26	-0.8055	-0.624	-0.8025"
"03/06/2025 11:27:55.152	0.61244	-0.63318	0.142252	-178.99	-15.855	13.93	-0.819	-0.603	-0.81"
"03/06/2025 11:27:55.172	0.690276	-0.932812	0.102968	-196.91	-12.705	21.91	-0.819	-0.585	-0.7845"
"03/06/2025 11:27:55.192	0.683444	-1.073844	0.072468	-169.785	-1.575	29.645	-0.8235	-0.537	-0.762"
"03/06/2025 11:27:55.212	0.596092	-0.97844	0.118584	-122.15	13.86	34.72	-0.813	-0.5175	-0.741"
"03/06/2025 11:27:55.232	0.558272	-0.831552	0.112972	-105.28	17.325	35.42	-0.7935	-0.4515	-0.726"
"03/06/2025 11:27:55.252	0.517768	-0.782996	0.019032	-89.425	19.95	35.525	-0.798	-0.441	-0.723"
"03/06/2025 11:27:55.272	0.524356	-0.729072	0.0366	-71.33	20.37	33.425	-0.7965	-0.408	-0.696"
"03/06/2025 11:27:55.292	0.499224	-0.83082	-0.054168	-61.32	26.81	24.08	-0.786	-0.396	-0.684"
"03/06/2025 11:27:55.312	0.460916	-0.820572	0.178852	-98.035	26.11	30.24	-0.789	-0.384	-0.6735"
"03/06/2025 11:27:55.332	0.431636	-1.169492	0.101016	-131.215	13.405	30.905	-0.795	-0.3585	-0.6705"
"03/06/2025 11:27:55.352	0.465308	-1.512312	-0.011712	-49.665	9.38	3.605	-0.783	-0.3465	-0.6645"
"03/06/2025 11:27:55.372	0.28182	-1.520608	-0.238876	111.405	28.875	-0.49	-0.792	-0.3465	-0.648"
"03/06/2025 11:27:55.392	0.08784	-0.894016	-0.136396	210.735	22.68	-0.735	-0.7695	-0.351	-0.6915"
"03/06/2025 11:27:55.412	0.102724	-0.366488	0.1403	212.205	-15.855	-26.285	-0.777	-0.387	-0.714"
"03/06/2025 11:27:55.432	0.36722	-0.293288	0.549	153.79	-44.835	-54.18	-0.786	-0.411	-0.7395"
"03/06/2025 11:27:55.452	0.45262	-0.51728	0.646844	72.73	-32.76	-46.97	-0.816	-0.4545	-0.7455"
"03/06/2025 11:27:55.472	0.604876	-0.907436	0.650748	-6.965	-20.65	-31.535	-0.816	-0.4545	-0.7455"
"03/06/2025 11:27:55.492	0.723216	-1.33102	0.39894	-6.3	-2.625	-12.6	-0.828	-0.4875	-0.735"
"03/06/2025 11:27:55.512	0.53558	-1.321748	0.243756	15.435	22.82	22.715	-0.843	-0.4875	-0.7395"
"03/06/2025 11:27:55.532	0.405284	-1.100196	0.139568	29.855	24.745	23.205	-0.828	-0.4965	-0.7515"
"03/06/2025 11:27:55.552	0.314028	-0.995032	0.0793	63.63	22.26	15.925	-0.816	-0.465	-0.747"
"03/06/2025 11:27:55.572	0.325496	-0.855464	0.120536	98.945	11.095	12.88	-0.7965	-0.459	-0.7845"
"03/06/2025 11:27:55.592	0.3721	-0.77714	0.157868	118.335	2.695	7.7	-0.8055	-0.48	-0.7875"
"03/06/2025 11:27:55.612	0.41602	-0.72956	0.22692	129.185	-1.855	4.025	-0.8055	-0.4905	-0.807"
"03/06/2025 11:27:55.632	0.4575	-0.7015	0.311588	139.23	-4.655	-3.605	-0.816	-0.498	-0.831"
"03/06/2025 11:27:55.652	0.505812	-0.47702	0.419192	146.545	-3.465	-8.68	-0.8145	-0.5205	-0.8325"
"03/06/2025 11:27:55.672	0.538508	-0.525332	0.598776	120.225	5.6	-16.24	-0.8145	-0.543	-0.858"
"03/06/2025 11:27:55.692	0.592188	-0.671732	0.673928	108.745	14.595	-10.745	-0.819	-0.5655	-0.8805"
"03/06/2025 11:27:55.712	0.584624	-0.576328	0.644404	118.65	16.73	-17.22	-0.81	-0.591	-0.882"
"03/06/2025 11:27:55.732	0.519476	-0.43432	0.653188	81.585	17.36	-24.605	-0.828	-0.6	-0.9"
"03/06/2025 11:27:55.752	0.573644	-0.404064	0.728096	61.565	11.13	-27.72	-0.828	-0.6	-0.9"
"03/06/2025 11:27:55.772	0.631472	-0.306708	0.809836	42.56	8.435	-34.44	-0.84	-0.6315	-0.93"
"03/06/2025 11:27:55.792	0.644892	-0.232776	0.790072	13.79	6.195	-32.165	-0.849	-0.66	-0.933"
"03/06/2025 11:27:55.812	0.653676	-0.289628	0.687836	-29.68	2.415	-30.975	-0.834	-0.666	-0.939"
"03/06/2025 11:27:55.832	0.687592	-0.263764	0.656116	-56.175	-0.28	-31.64	-0.8415	-0.6765	-0.9345"
"03/06/2025 11:27:55.852	0.716384	-0.314272	0.721508	-76.93	-0.665	-35	-0.852	-0.663	-0.9495"
"03/06/2025 11:27:55.872	0.737124	-0.288408	0.727608	-104.545	0.175	-29.575	-0.8595	-0.654	-0.93"
"03/06/2025 11:27:55.892	0.6588	-0.306708	0.651724	-138.81	5.6	-23.905	-0.855	-0.6555	-0.942"
"03/06/2025 11:27:55.912	0.646112	-0.409432	0.595604	-168.805	8.89	-21.105	-0.864	-0.6465	-0.942"
"03/06/2025 11:27:55.932	0.6588	-0.432612	0.501176	-182.63	13.895	-26.075	-0.84	-0.6285	-0.93"
"03/06/2025 11:27:55.952	0.644404	-0.381128	0.455792	-193.865	21.91	-30.59	-0.846	-0.6165	-0.9225"
"03/06/2025 11:27:55.972	0.59414	-0.413336	0.41358	-232.015	26.915	-30.94	-0.8325	-0.5895	-0.9165"
"03/06/2025 11:27:55.992	0.607316	-0.539972	0.250344	-273.945	23.03	-26.53	-0.816	-0.5475	-0.906"
"03/06/2025 11:27:56.012	0.615124	-0.661972	-0.094428	-318.43	26.425	-25.725	-0.816	-0.5475	-0.906"
"03/06/2025 11:27:56.032	0.575596	-0.984296	-0.396012	-317.975	27.37	-16.205	-0.816	-0.5475	-0.906"
"03/06/2025 11:27:56.052	0.640744	-1.331996	-0.487512	-283.605	18.235	0.665	-0.78	-0.441	-0.8295"
"03/06/2025 11:27:56.072	0.559492	-1.471564	-0.557052	-196.7	25.62	7.84	-0.783	-0.399	-0.7935"
"03/06/2025 11:27:56.092	0.509472	-1.35054	-0.43066	-108.22	29.995	13.895	-0.786	-0.3765	-0.7725"
"03/06/2025 11:27:56.112	0.424316	-1.123864	-0.342088	-47.11	33.74	19.985	-0.777	-0.348	-0.75"
"03/06/2025 11:27:56.132	0.299632	-0.975512	-0.34648	-14.7	31.115	25.865	-0.7605	-0.3585	-0.7455"
"03/06/2025 11:27:56.152	0.26596	-0.907436	-0.331352	-5.74	17.465	27.615	-0.753	-0.342	-0.7605"
"03/06/2025 11:27:56.172	0.281088	-0.876204	-0.325984	-1.505	3.675	26.495	-0.732	-0.318	-0.7575"
"03/06/2025 11:27:56.192	0.320616	-0.865956	-0.325984	-4.585	-9.485	29.085	-0.744	-0.327	-0.7575"
"03/06/2025 11:27:56.212	0.379176	-0.848388	-0.282308	-11.55	-20.93	29.33	-0.7515	-0.3015	-0.756"
"03/06/2025 11:27:56.232	0.44774	-0.876936	-0.19276	-12.215	-25.2	24.57	-0.7455	-0.285	-0.7395"
"03/06/2025 11:27:56.252	0.461404	-0.909632	-0.154696	17.885	-21.28	12.6	-0.75	-0.279	-0.7395"
"03/06/2025 11:27:56.272	0.477508	-0.66246	0.014152	70.735	-10.325	-12.005	-0.7695	-0.2805	-0.756"
"03/06/2025 11:27:56.292	0.472872	-0.63074	-0.033916	72.17	-3.535	-12.565	-0.7695	-0.2805	-0.756"
"03/06/2025 11:27:56.312	0.528504	-0.602192	-0.030012	41.79	-18.62	-7.035	-0.789	-0.273	-0.7815"
"03/06/2025 11:27:56.332	0.670024	-0.744444	-0.075396	-1.19	-33.915	-5.775	-0.8055	-0.2715	-0.7875"
"03/06/2025 11:27:56.352	0.804956	-0.907192	-0.029524	-29.995	-33.46	-0.875	-0.822	-0.261	-0.774"
"03/06/2025 11:27:56.372	0.813496	-0.860344	0.071736	-34.37	-18.41	4.515	-0.8325	-0.2535	-0.78"
"03/06/2025 11:27:56.392	0.654652	-0.725656	0.089792	-38.535	-4.27	12.635	-0.8535	-0.2505	-0.7545"
"03/06/2025 11:27:56.412	0.596092	-0.794464	0.06954	-58.03	-8.015	14.49	-0.8595	-0.2265	-0.7605"
"03/06/2025 11:27:56.432	0.585844	-0.761524	0.025132	-67.375	-12.18	11.76	-0.867	-0.207	-0.744"
"03/06/2025 11:27:56.452	0.623664	-0.872788	0.095892	-77.84	-10.78	16.03	-0.867	-0.207	-0.732"
"03/06/2025 11:27:56.472	0.620492	-0.976244	-0.055876	-50.225	-5.74	4.375	-0.867	-0.207	-0.732"
"03/06/2025 11:27:56.492	0.605852	-1.121912	-0.055388	18.69	-3.01	-13.405	-0.864	-0.1815	-0.726"
"03/06/2025 11:27:56.512	0.538508	-0.987468	-0.191296	94.99	0.56	-20.58	-0.87	-0.186	-0.7095"
"03/06/2025 11:27:56.532	0.456036	-0.83936	-0.319152	124.18	-8.575	-23.345	-0.888	-0.1905	-0.711"
"03/06/2025 11:27:56.552	0.41968	-0.809836	-0.388448	93.38	-46.83	-27.335	-0.918	-0.2265	-0.7455"
"03/06/2025 11:27:56.572	0.477752	-0.885232	-0.2867	73.185	-66.255	-33.915	-0.927	-0.2805	-0.7545"
"03/06/2025 11:27:56.592	0.543388	-0.726144	-0.15372	36.435	-77.63	-23.52	-0.957	-0.309	-0.7455"
